"Network","ParkCode","ShortName","LongName","SiteCode","SiteName","Lat","Long","Type","CharacteristicName","DisplayName","DataName","Category","CategoryDisplay","Units","LowerPoint","UpperPoint","DataType","LowerDescription","UpperDescription","AssessmentDetails"
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRWN","Browns Brook",44.339237,-68.301231,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRWN","Browns Brook",44.339237,-68.301231,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.38,"numeric","NA","Acceptable Total Nitrogen is below 0.38 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRWN","Browns Brook",44.339237,-68.301231,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,10,"numeric","NA","Acceptable Total Phosphorus is below 10 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRWN","Browns Brook",44.339237,-68.301231,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRWN","Browns Brook",44.339237,-68.301231,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRWN","Browns Brook",44.339237,-68.301231,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRWN","Browns Brook",44.339237,-68.301231,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRWN","Browns Brook",44.339237,-68.301231,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRWN","Browns Brook",44.339237,-68.301231,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRWN","Browns Brook",44.339237,-68.301231,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRWN","Browns Brook",44.339237,-68.301231,"Stream","pH","pH","pH","physical","pH","pH units",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRWN","Browns Brook",44.339237,-68.301231,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRWN","Browns Brook",44.339237,-68.301231,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRWN","Browns Brook",44.339237,-68.301231,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","ACAD","Acadia","Acadia National Park","NETN_ACAD_BRWN","Browns Brook",44.339237,-68.301231,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_SA00","Pogue Brook",43.6349333,-72.5293667,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_SA00","Pogue Brook",43.6349333,-72.5293667,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.38,"numeric","NA","Acceptable Total Nitrogen is below 0.38 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_SA00","Pogue Brook",43.6349333,-72.5293667,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,10,"numeric","NA","Acceptable Total Phosphorus is below 10 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_SA00","Pogue Brook",43.6349333,-72.5293667,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_SA00","Pogue Brook",43.6349333,-72.5293667,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_SA00","Pogue Brook",43.6349333,-72.5293667,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_SA00","Pogue Brook",43.6349333,-72.5293667,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_SA00","Pogue Brook",43.6349333,-72.5293667,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_SA00","Pogue Brook",43.6349333,-72.5293667,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",7,NA,"numeric","Acceptable Dissolved Oxygen is above 7 mgL.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_SA00","Pogue Brook",43.6349333,-72.5293667,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_SA00","Pogue Brook",43.6349333,-72.5293667,"Stream","pH","pH","pH","physical","pH","pH units",6.5,8.5,"numeric","Acceptable pH is above 6.5 .","Acceptable pH is below 8.5 .","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_SA00","Pogue Brook",43.6349333,-72.5293667,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_SA00","Pogue Brook",43.6349333,-72.5293667,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_SA00","Pogue Brook",43.6349333,-72.5293667,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_SA00","Pogue Brook",43.6349333,-72.5293667,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_PA00","The Pogue",43.6333611,-72.542633,"Lake","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_PA00","The Pogue",43.6333611,-72.542633,"Lake","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.24,"numeric","NA","Acceptable Total Nitrogen is below 0.24 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_PA00","The Pogue",43.6333611,-72.542633,"Lake","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,8,"numeric","NA","Acceptable Total Phosphorus is below 8 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_PA00","The Pogue",43.6333611,-72.542633,"Lake","ChlA_ugL","Chlorophyll A","ChlA_ugL","nutrients","ChlA_ugL","ugL",NA,2.43,"numeric","NA","Acceptable Chlorophyll A is below 2.43 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_PA00","The Pogue",43.6333611,-72.542633,"Lake","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_PA00","The Pogue",43.6333611,-72.542633,"Lake","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_PA00","The Pogue",43.6333611,-72.542633,"Lake","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_PA00","The Pogue",43.6333611,-72.542633,"Lake","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_PA00","The Pogue",43.6333611,-72.542633,"Lake","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_PA00","The Pogue",43.6333611,-72.542633,"Lake","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_PA00","The Pogue",43.6333611,-72.542633,"Lake","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_PA00","The Pogue",43.6333611,-72.542633,"Lake","pH","pH","pH","physical","pH","pH units",6.5,8.5,"numeric","Acceptable pH is above 6.5 .","Acceptable pH is below 8.5 .","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_PA00","The Pogue",43.6333611,-72.542633,"Lake","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_PA00","The Pogue",43.6333611,-72.542633,"Lake","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_PA00","The Pogue",43.6333611,-72.542633,"Lake","SDepth1_m","Secchi Depth","SDepth1_m","physical","SDepth1_m","m",0.93,NA,"numeric","Acceptable Secchi Depth is above 0.93 m.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MABI","Marsh-Billings-Rockefeller","Marsh-Billings-Rockefeller National Historical Park","NETN_MABI_PA00","The Pogue",43.6333611,-72.542633,"Lake","PenetrationRatio","Light Penetration Ratio","PenetrationRatio","physical","PenetrationRatio","percent",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SA00","Mill Brook",42.4628,-71.3514167,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SA00","Mill Brook",42.4628,-71.3514167,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.71,"numeric","NA","Acceptable Total Nitrogen is below 0.71 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SA00","Mill Brook",42.4628,-71.3514167,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,31.25,"numeric","NA","Acceptable Total Phosphorus is below 31.25 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SA00","Mill Brook",42.4628,-71.3514167,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SA00","Mill Brook",42.4628,-71.3514167,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SA00","Mill Brook",42.4628,-71.3514167,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SA00","Mill Brook",42.4628,-71.3514167,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SA00","Mill Brook",42.4628,-71.3514167,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SA00","Mill Brook",42.4628,-71.3514167,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",5,NA,"numeric","Acceptable Dissolved Oxygen is above 5 mgL.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SA00","Mill Brook",42.4628,-71.3514167,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SA00","Mill Brook",42.4628,-71.3514167,"Stream","pH","pH","pH","physical","pH","pH units",6.5,8.3,"numeric","Acceptable pH is above 6.5 .","Acceptable pH is below 8.3 .","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SA00","Mill Brook",42.4628,-71.3514167,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SA00","Mill Brook",42.4628,-71.3514167,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,20.3,"numeric","NA","Acceptable Water Temperature is below 20.3 C.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SA00","Mill Brook",42.4628,-71.3514167,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SA00","Mill Brook",42.4628,-71.3514167,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SC00","Concord River",42.4690166,-71.3506333,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SC00","Concord River",42.4690166,-71.3506333,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.71,"numeric","NA","Acceptable Total Nitrogen is below 0.71 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SC00","Concord River",42.4690166,-71.3506333,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,31.25,"numeric","NA","Acceptable Total Phosphorus is below 31.25 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SC00","Concord River",42.4690166,-71.3506333,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SC00","Concord River",42.4690166,-71.3506333,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SC00","Concord River",42.4690166,-71.3506333,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SC00","Concord River",42.4690166,-71.3506333,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SC00","Concord River",42.4690166,-71.3506333,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SC00","Concord River",42.4690166,-71.3506333,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",6,NA,"numeric","Acceptable Dissolved Oxygen is above 6 mgL.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SC00","Concord River",42.4690166,-71.3506333,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SC00","Concord River",42.4690166,-71.3506333,"Stream","pH","pH","pH","physical","pH","pH units",6.5,8.3,"numeric","Acceptable pH is above 6.5 .","Acceptable pH is below 8.3 .","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SC00","Concord River",42.4690166,-71.3506333,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SC00","Concord River",42.4690166,-71.3506333,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,28.3,"numeric","NA","Acceptable Water Temperature is below 28.3 C.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SC00","Concord River",42.4690166,-71.3506333,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SC00","Concord River",42.4690166,-71.3506333,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SB00","Elm Brook",42.4529333,-71.3042167,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SB00","Elm Brook",42.4529333,-71.3042167,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.71,"numeric","NA","Acceptable Total Nitrogen is below 0.71 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SB00","Elm Brook",42.4529333,-71.3042167,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,31.25,"numeric","NA","Acceptable Total Phosphorus is below 31.25 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SB00","Elm Brook",42.4529333,-71.3042167,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","MIMA","Minute Man","Minute Man National Historical Park","NETN_MIMA_SB00","Elm Brook",42.4529333,-71.3042167,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
